payload,label,source
"SELECT LTRIM ( ""     SQL Tutorial"" )  AS LeftTrimmedString;",0,"Modified_SQL_Dataset"
"SELECT MID ( ""SQL Tutorial"", 5, 3 )  AS ExtractString;",0,"Modified_SQL_Dataset"
"SELECT MID ( CustomerName, 2, 5 )  AS ExtractString FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT MID ( ""SQL Tutorial"", -5, 5 )  AS ExtractString;",0,"Modified_SQL_Dataset"
"SELECT POSITION ( ""3"" IN ""W3Schools.com"" )  AS MatchPosition;",0,"Modified_SQL_Dataset"
"SELECT POSITION ( ""COM"" IN ""W3Schools.com"" )  AS MatchPosition;",0,"Modified_SQL_Dataset"
"SELECT POSITION ( ""a"" IN CustomerName )  FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT REPEAT ( ""SQL Tutorial"", 3 ) ;",0,"Modified_SQL_Dataset"
"SELECT REPEAT ( CustomerName, 2 )  FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT REPEAT ( ""SQL Tutorial"", 0 ) ;",0,"Modified_SQL_Dataset"
"SELECT REPLACE ( ""SQL Tutorial"", ""SQL"", ""HTML"" ) ;",0,"Modified_SQL_Dataset"
"SELECT REPLACE ( ""XYZ FGH XYZ"", ""X"", ""M"" ) ;",0,"Modified_SQL_Dataset"
"SELECT REVERSE ( ""SQL Tutorial"" ) ;",0,"Modified_SQL_Dataset"
"SELECT REVERSE ( CustomerName )  FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT RIGHT ( ""SQL Tutorial is cool"", 4 )  AS ExtractString;",0,"Modified_SQL_Dataset"
"SELECT RIGHT ( CustomerName, 5 )  AS ExtractString FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT RPAD ( ""SQL Tutorial"",   20, ""ABC"" ) ;",0,"Modified_SQL_Dataset"
"SELECT RPAD ( CustomerName, 30, ""ABC"" )  AS RightPadCustomerName FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT RTRIM ( ""SQL Tutorial     "" )  AS RightTrimmedString;",0,"Modified_SQL_Dataset"
"SELECT   SPACE ( 10 ) ;",0,"Modified_SQL_Dataset"
"SELECT STRCMP ( ""SQL Tutorial"",   ""SQL Tutorial"" ) ;",0,"Modified_SQL_Dataset"
"SELECT STRCMP ( ""SQL Tutorial"",   ""HTML Tutorial"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBSTR ( ""SQL Tutorial"", 5, 3 )  AS ExtractString;",0,"Modified_SQL_Dataset"
"SELECT SUBSTR ( CustomerName, 2, 5 )  AS ExtractString FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT SUBSTR ( ""SQL Tutorial"", -5, 5 )  AS ExtractString;",0,"Modified_SQL_Dataset"
"SELECT SUBSTRING ( ""SQL Tutorial"", 5, 3 )  AS ExtractString;",0,"Modified_SQL_Dataset"
"SELECT SUBSTRING ( CustomerName, 2, 5 )  AS ExtractString FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT SUBSTRING ( ""SQL Tutorial"", -5, 5 )  AS ExtractString;",0,"Modified_SQL_Dataset"
"SELECT SUBSTRING_INDEX ( ""www.w3schools.com"", ""."", 1 ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBSTRING_INDEX ( ""www.w3schools.com"", ""."", 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT TRIM ( '    SQL Tutorial    ' )  AS TrimmedString;",0,"Modified_SQL_Dataset"
"SELECT UCASE ( ""SQL Tutorial is FUN!"" ) ;",0,"Modified_SQL_Dataset"
"SELECT UCASE ( CustomerName )  AS UppercaseCustomerName FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT UPPER ( ""SQL Tutorial is FUN!"" ) ;",0,"Modified_SQL_Dataset"
"SELECT UPPER ( CustomerName )  AS UppercaseCustomerName FROM Customers;",0,"Modified_SQL_Dataset"
"SELECT ABS ( -243.5 ) ;",0,"Modified_SQL_Dataset"
"SELECT ACOS ( 0.25 ) ;",0,"Modified_SQL_Dataset"
"SELECT ACOS ( -0.8 ) ;",0,"Modified_SQL_Dataset"
"SELECT ASIN ( 0.25 ) ;",0,"Modified_SQL_Dataset"
"SELECT ASIN ( -0.8 ) ;",0,"Modified_SQL_Dataset"
"SELECT ATAN ( 2.5 ) ;",0,"Modified_SQL_Dataset"
"SELECT ATAN ( -0.8, 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT ATAN2 ( 0.50, 1 ) ;",0,"Modified_SQL_Dataset"
"SELECT ATAN2 ( -0.8, 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT AVG ( Price )  AS   AveragePrice FROM Products;",0,"Modified_SQL_Dataset"
"SELECT * FROM Products",0,"Modified_SQL_Dataset"
"SELECT CEIL ( 25.75 ) ;",0,"Modified_SQL_Dataset"
"SELECT CEIL ( 25 ) ;",0,"Modified_SQL_Dataset"
"SELECT CEILING ( 25.75 ) ;",0,"Modified_SQL_Dataset"
"SELECT CEILING ( 25 ) ;",0,"Modified_SQL_Dataset"
"SELECT COS ( 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT COS ( PI (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT COT ( 6 ) ;",0,"Modified_SQL_Dataset"
"SELECT COT ( -2 ) ;",0,"Modified_SQL_Dataset"
"SELECT COUNT ( ProductID )  AS NumberOfProducts FROM Products;",0,"Modified_SQL_Dataset"
"SELECT DEGREES ( 1.5 ) ;",0,"Modified_SQL_Dataset"
"SELECT DEGREES ( PI (  ) *2 ) ;",0,"Modified_SQL_Dataset"
"SELECT 10 DIV 5;",0,"Modified_SQL_Dataset"
"SELECT 8 DIV 3;",0,"Modified_SQL_Dataset"
"SELECT EXP ( 1 ) ;",0,"Modified_SQL_Dataset"
"SELECT EXP ( 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT FLOOR ( 25.75 ) ;",0,"Modified_SQL_Dataset"
"SELECT FLOOR ( 25 ) ;",0,"Modified_SQL_Dataset"
"SELECT GREATEST ( 3, 12, 34, 8, 25 ) ;",0,"Modified_SQL_Dataset"
"SELECT GREATEST ( ""w3Schools.com"", ""microsoft.com"", ""apple.com"" ) ;",0,"Modified_SQL_Dataset"
"SELECT LEAST ( 3, 12, 34, 8, 25 ) ;",0,"Modified_SQL_Dataset"
"SELECT LEAST ( ""w3Schools.com"", ""microsoft.com"", ""apple.com"" ) ;",0,"Modified_SQL_Dataset"
"SELECT LN ( 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT LN ( 1 ) ;",0,"Modified_SQL_Dataset"
"SELECT LOG ( 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT LOG ( 2, 4 ) ;",0,"Modified_SQL_Dataset"
"SELECT LOG10 ( 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT LOG10 ( 4.5 ) ;",0,"Modified_SQL_Dataset"
"SELECT LOG2 ( 6 ) ;",0,"Modified_SQL_Dataset"
"SELECT LOG2 ( 64 ) ;",0,"Modified_SQL_Dataset"
"SELECT MOD ( 18, 4 ) ;",0,"Modified_SQL_Dataset"
"SELECT 18 % 4;",0,"Modified_SQL_Dataset"
"SELECT PI (  ) ;",0,"Modified_SQL_Dataset"
"SELECT POW ( 4, 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT POW ( 8, 3 ) ;",0,"Modified_SQL_Dataset"
"SELECT POWER ( 4, 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT POWER ( 8, 3 ) ;",0,"Modified_SQL_Dataset"
"SELECT RADIANS ( 180 ) ;",0,"Modified_SQL_Dataset"
"SELECT RADIANS ( -45 ) ;",0,"Modified_SQL_Dataset"
"SELECT RAND (  ) ;",0,"Modified_SQL_Dataset"
"SELECT RAND ( 6 ) ;",0,"Modified_SQL_Dataset"
"SELECT RAND (  ) * ( 10-5 ) +5;",0,"Modified_SQL_Dataset"
"SELECT FLOOR ( RAND (  ) * ( 10-5+1 ) +5 ) ;",0,"Modified_SQL_Dataset"
"SELECT ROUND ( 135.375, 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT ROUND ( 345.156,   0 ) ;",0,"Modified_SQL_Dataset"
"SELECT ProductName, Price, ROUND ( Price, 1 )  AS RoundedPrice FROM Products;",0,"Modified_SQL_Dataset"
"SELECT SIGN ( 255.5 ) ;",0,"Modified_SQL_Dataset"
"SELECT SIGN ( -12 ) ;",0,"Modified_SQL_Dataset"
"SELECT SIN ( 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT SIN ( -1 ) ;",0,"Modified_SQL_Dataset"
"SELECT SQRT ( 64 ) ;",0,"Modified_SQL_Dataset"
"SELECT SQRT ( 13 ) ;",0,"Modified_SQL_Dataset"
"SELECT SUM ( Quantity )  AS TotalItemsOrdered FROM OrderDetails;",0,"Modified_SQL_Dataset"
"SELECT TAN ( 1.75 ) ;",0,"Modified_SQL_Dataset"
"SELECT TAN ( -3 ) ;",0,"Modified_SQL_Dataset"
"SELECT TRUNCATE ( 135.375, 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT TRUNCATE ( 345.156,   0 ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDDATE ( ""2017-06-15"", INTERVAL 10 DAY ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDDATE ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDDATE ( ""2017-06-15 09:34:21"", INTERVAL -3 HOUR ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDDATE ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDTIME ( ""2017-06-15   09:34:21"", ""2"" ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDTIME ( ""2017-06-15   09:34:21.000001"", ""5.000003"" ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDTIME ( ""2017-06-15 09:34:21.000001"", ""2:10:5.000003"" ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDTIME ( ""2017-06-15   09:34:21.000001"", ""5 2:10:5.000003"" ) ;",0,"Modified_SQL_Dataset"
"SELECT ADDTIME ( ""09:34:21.000001"", ""2:10:5.000003"" ) ;",0,"Modified_SQL_Dataset"
"SELECT CURDATE (  ) ;",0,"Modified_SQL_Dataset"
"SELECT CURDATE (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT CURRENT_DATE (  ) ;",0,"Modified_SQL_Dataset"
"SELECT CURRENT_DATE (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT CURRENT_TIME (  ) ;",0,"Modified_SQL_Dataset"
"SELECT CURRENT_TIME (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT CURRENT_TIMESTAMP (  ) ;",0,"Modified_SQL_Dataset"
"SELECT CURRENT_TIMESTAMP (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT CURTIME (  ) ;",0,"Modified_SQL_Dataset"
"SELECT CURTIME (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT DATE ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE ( ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE ( ""The   date is 2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE ( OrderDate )  FROM Orders;",0,"Modified_SQL_Dataset"
"SELECT DATEDIFF ( ""2017-06-25"", ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATEDIFF ( ""2017-06-25 09:34:21"", ""2017-06-15 15:25:35"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATEDIFF ( ""2017-01-01"",   ""2016-12-24"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_ADD ( ""2017-06-15"", INTERVAL 10 DAY ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_ADD ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_ADD ( ""2017-06-15 09:34:21"", INTERVAL -3 HOUR ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_ADD ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_FORMAT ( ""2017-06-15"", ""%Y"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_FORMAT ( ""2017-06-15"", ""%M %d %Y"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_FORMAT ( ""2017-06-15"", ""%W %M   %e %Y"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_FORMAT ( BirthDate, ""%W %M %e %Y"" )  FROM Employees;",0,"Modified_SQL_Dataset"
"SELECT DATE_SUB ( ""2017-06-15"", INTERVAL 10 DAY ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_SUB ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_SUB ( ""2017-06-15 09:34:21"", INTERVAL 3 HOUR ) ;",0,"Modified_SQL_Dataset"
"SELECT DATE_SUB ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0,"Modified_SQL_Dataset"
"SELECT DAY ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAY ( ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAY ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT DAYNAME ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAYNAME ( ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAYNAME ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFMONTH ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFMONTH ( ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFMONTH ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFWEEK ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFWEEK ( ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFWEEK ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFYEAR ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFYEAR ( ""2017-01-01"" ) ;",0,"Modified_SQL_Dataset"
"SELECT DAYOFYEAR ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT EXTRACT ( MONTH FROM ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT EXTRACT ( WEEK FROM ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT EXTRACT ( MINUTE FROM ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT EXTRACT ( YEAR_MONTH FROM ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT FROM_DAYS ( 685467 ) ;",0,"Modified_SQL_Dataset"
"SELECT FROM_DAYS ( 780500 ) ;",0,"Modified_SQL_Dataset"
"SELECT HOUR ( ""2017-06-20 09:34:00"" ) ;",0,"Modified_SQL_Dataset"
"SELECT HOUR ( ""838:59:59"" ) ;",0,"Modified_SQL_Dataset"
"SELECT LAST_DAY ( ""2017-06-20"" ) ;",0,"Modified_SQL_Dataset"
"SELECT LAST_DAY ( ""2017-02-10 09:34:00"" ) ;",0,"Modified_SQL_Dataset"
"SELECT   LOCALTIME (  ) ;",0,"Modified_SQL_Dataset"
"SELECT   LOCALTIME (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT   LOCALTIMESTAMP (  ) ;",0,"Modified_SQL_Dataset"
"SELECT   LOCALTIMESTAMP (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT MAKEDATE ( 2017, 3 ) ;",0,"Modified_SQL_Dataset"
"SELECT MAKEDATE ( 2017, 175 ) ;",0,"Modified_SQL_Dataset"
"SELECT MAKEDATE ( 2017, 100 ) ;",0,"Modified_SQL_Dataset"
"SELECT MAKEDATE ( 2017, 366 ) ;",0,"Modified_SQL_Dataset"
"SELECT MAKETIME ( 11, 35,   4 ) ;",0,"Modified_SQL_Dataset"
"SELECT MAKETIME ( 16,   1, 0 ) ;",0,"Modified_SQL_Dataset"
"SELECT MAKETIME ( 21,   59, 59 ) ;",0,"Modified_SQL_Dataset"
"SELECT MAKETIME ( 838,   59, 59 ) ;",0,"Modified_SQL_Dataset"
"SELECT MICROSECOND ( ""2017-06-20 09:34:00.000023"" ) ;",0,"Modified_SQL_Dataset"
"SELECT MICROSECOND ( ""23:59:59.000045"" ) ;",0,"Modified_SQL_Dataset"
"SELECT MINUTE ( ""2017-06-20 09:34:00"" ) ;",0,"Modified_SQL_Dataset"
"SELECT MINUTE ( ""23:59:59"" ) ;",0,"Modified_SQL_Dataset"
"SELECT MONTH ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT MONTH ( ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT MONTH ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT MONTHNAME ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT MONTHNAME ( ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT MONTHNAME ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT   NOW (  ) ;",0,"Modified_SQL_Dataset"
"SELECT   NOW (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT PERIOD_ADD ( 201703, 5 ) ;",0,"Modified_SQL_Dataset"
"SELECT PERIOD_ADD ( 201703, 15 ) ;",0,"Modified_SQL_Dataset"
"SELECT PERIOD_ADD ( 201703, -2 ) ;",0,"Modified_SQL_Dataset"
"SELECT PERIOD_DIFF ( 201710, 201703 ) ;",0,"Modified_SQL_Dataset"
"SELECT PERIOD_DIFF ( 201703, 201803 ) ;",0,"Modified_SQL_Dataset"
"SELECT PERIOD_DIFF ( 1703, 1612 ) ;",0,"Modified_SQL_Dataset"
"SELECT QUARTER ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT QUARTER ( ""2017-01-01 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT QUARTER ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT SECOND ( ""2017-06-20 09:34:00.000023"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SECOND ( ""23:59:59"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SEC_TO_TIME ( 1 ) ;",0,"Modified_SQL_Dataset"
"SELECT SEC_TO_TIME ( -6897 ) ;",0,"Modified_SQL_Dataset"
"SELECT   STR_TO_DATE ( ""August 10 2017"", ""%M %d %Y"" ) ;",0,"Modified_SQL_Dataset"
"SELECT STR_TO_DATE ( ""August,5,2017"", ""%M %e %Y"" ) ;",0,"Modified_SQL_Dataset"
"SELECT STR_TO_DATE ( ""Monday, August 14, 2017"", ""%W %M %e %Y"" ) ;",0,"Modified_SQL_Dataset"
"SELECT STR_TO_DATE ( ""2017,8,14 10,40,10"", ""%Y,%m,%d %h,%i,%s"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBDATE ( ""2017-06-15"", INTERVAL 10 DAY ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBDATE ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBDATE ( ""2017-06-15 09:34:21"", INTERVAL 3 HOUR ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBDATE ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBTIME ( ""2017-06-15 10:24:21.000004"", ""5.000001"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBTIME ( ""2017-06-15 10:24:21.000004"", ""3:2:5.000001"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBTIME ( ""10:24:21"", ""5"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBTIME ( ""10:24:21"", ""300"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SUBTIME ( ""10:24:21"", ""-3:2:5"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SYSDATE (  ) ;",0,"Modified_SQL_Dataset"
"SELECT SYSDATE (  )  + 1;",0,"Modified_SQL_Dataset"
"SELECT TIME ( ""19:30:10"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME ( ""2017-08-15 19:30:10"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME ( ""2017-08-15 19:30:10.000001"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME ( NULL ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME_FORMAT ( ""19:30:10"", ""%H %i %s"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME_FORMAT ( ""19:30:10"", ""%h %i %s %p"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME_FORMAT ( ""19:30:10"", ""%r"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME_FORMAT ( ""19:30:10"", ""%T"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME_TO_SEC ( ""19:30:10"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME_TO_SEC ( ""00:00:05"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME_TO_SEC ( ""03:30:00.999999"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIME_TO_SEC ( ""-03:30:00"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIMEDIFF ( ""13:10:11"", ""13:10:10"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIMEDIFF ( ""2017-06-25 13:10:11"", ""2017-06-15 13:10:10"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TIMESTAMP ( ""2017-07-23"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TO_DAYS ( ""2017-06-20"" ) ;",0,"Modified_SQL_Dataset"
"SELECT TO_DAYS ( ""2017-06-20 09:34:00"" ) ;",0,"Modified_SQL_Dataset"
"SELECT WEEK ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT WEEK ( ""2017-10-25"" ) ;",0,"Modified_SQL_Dataset"
"SELECT WEEK ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT WEEKDAY ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT WEEKDAY ( ""2017-01-01"" ) ;",0,"Modified_SQL_Dataset"
"SELECT WEEKDAY ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT WEEKOFYEAR ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT WEEKOFYEAR ( ""2017-01-01"" ) ;",0,"Modified_SQL_Dataset"
"SELECT WEEKOFYEAR ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT YEAR ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT YEAR ( ""2017-06-15 09:34:21"" ) ;",0,"Modified_SQL_Dataset"
"SELECT YEAR ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT YEARWEEK ( ""2017-06-15"" ) ;",0,"Modified_SQL_Dataset"
"SELECT YEARWEEK ( ""2017-10-25"" ) ;",0,"Modified_SQL_Dataset"
"SELECT YEARWEEK ( CURDATE (   )  )  ;",0,"Modified_SQL_Dataset"
"SELECT BIN ( 15 ) ;",0,"Modified_SQL_Dataset"
"SELECT BIN ( 111 ) ;",0,"Modified_SQL_Dataset"
"SELECT BIN ( 8 ) ;",0,"Modified_SQL_Dataset"
"SELECT BINARY ""W3Schools.com"";",0,"Modified_SQL_Dataset"
"SELECT ""HELLO""  =  ""hello"";",0,"Modified_SQL_Dataset"
"SELECT   CAST ( ""2017-08-29"" AS DATE ) ;",0,"Modified_SQL_Dataset"
"SELECT CAST ( 150 AS CHAR ) ;",0,"Modified_SQL_Dataset"
"SELECT CAST ( ""14:06:10"" AS TIME ) ;",0,"Modified_SQL_Dataset"
"SELECT CAST ( 5-10 AS SIGNED ) ;",0,"Modified_SQL_Dataset"
"SELECT   COALESCE ( NULL, NULL, NULL, 'W3Schools.com', NULL, 'Example.com' ) ;",0,"Modified_SQL_Dataset"
"SELECT   COALESCE ( NULL, 1, 2, 'W3Schools.com' ) ;",0,"Modified_SQL_Dataset"
"SELECT CONNECTION_ID (  ) ;",0,"Modified_SQL_Dataset"
"SELECT CONV ( 15,   10, 2 ) ;",0,"Modified_SQL_Dataset"
"SELECT CONV ( 1111, 2, 10 ) ;",0,"Modified_SQL_Dataset"
"SELECT CONV ( 88, 10, 16 ) ;",0,"Modified_SQL_Dataset"
"SELECT   CONVERT ( ""2017-08-29"", DATE ) ;",0,"Modified_SQL_Dataset"
"SELECT CONVERT ( 150, CHAR ) ;",0,"Modified_SQL_Dataset"
"SELECT CONVERT ( ""14:06:10"", TIME ) ;",0,"Modified_SQL_Dataset"
"SELECT CURRENT_USER (  ) ;",0,"Modified_SQL_Dataset"
"SELECT DATABASE (  ) ;",0,"Modified_SQL_Dataset"
"SELECT   IF ( 500<1000, ""YES"", ""NO"" ) ;",0,"Modified_SQL_Dataset"
"SELECT IF ( 500<1000, 5, 10 ) ;",0,"Modified_SQL_Dataset"
"SELECT IF ( STRCMP ( ""hello"",""bye"" )   =  0, ""YES"", ""NO"" ) ;",0,"Modified_SQL_Dataset"
"SELECT OrderID, Quantity, IF ( Quantity>10, ""MORE"", ""LESS"" )  FROM  OrderDetails;",0,"Modified_SQL_Dataset"
"SELECT IFNULL ( NULL, ""W3Schools.com"" ) ;",0,"Modified_SQL_Dataset"
"SELECT IFNULL ( ""Hello"", ""W3Schools.com"" ) ;",0,"Modified_SQL_Dataset"
"SELECT IFNULL ( NULL, 500 ) ;",0,"Modified_SQL_Dataset"
"SELECT ISNULL ( NULL ) ;",0,"Modified_SQL_Dataset"
"SELECT ISNULL ( """" ) ;",0,"Modified_SQL_Dataset"
"SELECT ISNULL ( 350 ) ;",0,"Modified_SQL_Dataset"
"SELECT ISNULL ( ""Hello world!"" ) ;",0,"Modified_SQL_Dataset"
"SELECT LAST_INSERT_ID (  ) ;",0,"Modified_SQL_Dataset"
"SELECT NULLIF ( 25, 25 ) ;",0,"Modified_SQL_Dataset"
"SELECT NULLIF ( 25, ""Hello"" ) ;",0,"Modified_SQL_Dataset"
"SELECT NULLIF ( ""Hello"", ""world"" ) ;",0,"Modified_SQL_Dataset"
"SELECT NULLIF ( ""2017-08-25"", ""2017-08-25"" ) ;",0,"Modified_SQL_Dataset"
"SELECT SESSION_USER (  ) ;",0,"Modified_SQL_Dataset"
"SELECT SYSTEM_USER (  ) ;",0,"Modified_SQL_Dataset"
"SELECT USER (  ) ;",0,"Modified_SQL_Dataset"
"SELECT VERSION (  ) ;",0,"Modified_SQL_Dataset"
"SELECT * FROM Books",0,"Modified_SQL_Dataset"
"INSERT INTO Customers  ( CustomerName, ContactName, Address, City, PostalCode, Country )  VALUES  ( 'Cardinal', 'Tom B. Erichsen', 'Skagen 21', 'Stavanger', '4006', 'Norway' ) ;",0,"Modified_SQL_Dataset"
"INSERT INTO Customers  ( CustomerName, City, Country )  VALUES  ( 'Cardinal', 'Stavanger', 'Norway' ) ;",0,"Modified_SQL_Dataset"
"UPDATE Customers  SET ContactName  =  'Alfred Schmidt', City =  'Frankfurt' WHERE CustomerID  =  1;",0,"Modified_SQL_Dataset"
"UPDATE Customers SET ContactName = 'Juan'WHERE Country = 'Mexico';",0,"Modified_SQL_Dataset"
"DELETE FROM Customers  WHERE CustomerName = 'Alfreds Futterkiste';",0,"Modified_SQL_Dataset"
